Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,889952,600,VOLTOPT,VOLTAS24OCT1340CE,10-OCT-2024,OPTSTK,CE,1340,0.05,
BFO,1104082,600,VOLTOPT,VOLTAS24OCT1320CE,10-OCT-2024,OPTSTK,CE,1320,0.05,
BFO,1116780,600,VOLTOPT,VOLTAS24OCT1300CE,10-OCT-2024,OPTSTK,CE,1300,0.05,
BFO,1139709,600,VOLTOPT,VOLTAS24NOV2080PE,14-NOV-2024,OPTSTK,PE,2080,0.05,
BFO,1136517,600,VOLTOPT,VOLTAS24NOV2060PE,14-NOV-2024,OPTSTK,PE,2060,0.05,
BFO,1136479,600,VOLTOPT,VOLTAS24NOV2040PE,14-NOV-2024,OPTSTK,PE,2040,0.05,
BFO,1136438,600,VOLTOPT,VOLTAS24NOV2020PE,14-NOV-2024,OPTSTK,PE,2020,0.05,
BFO,1131812,600,VOLTOPT,VOLTAS24NOV2000PE,14-NOV-2024,OPTSTK,PE,2000,0.05,
BFO,1128955,600,VOLTOPT,VOLTAS24NOV1980PE,14-NOV-2024,OPTSTK,PE,1980,0.05,
BFO,1127604,600,VOLTOPT,VOLTAS24NOV1960PE,14-NOV-2024,OPTSTK,PE,1960,0.05,
BFO,1126027,600,VOLTOPT,VOLTAS24NOV1940PE,14-NOV-2024,OPTSTK,PE,1940,0.05,
BFO,1125553,600,VOLTOPT,VOLTAS24NOV1920PE,14-NOV-2024,OPTSTK,PE,1920,0.05,
BFO,1125541,600,VOLTOPT,VOLTAS24NOV1900PE,14-NOV-2024,OPTSTK,PE,1900,0.05,
BFO,1125310,600,VOLTOPT,VOLTAS24NOV1880PE,14-NOV-2024,OPTSTK,PE,1880,0.05,
BFO,1124949,600,VOLTOPT,VOLTAS24NOV1860PE,14-NOV-2024,OPTSTK,PE,1860,0.05,
BFO,1124149,600,VOLTOPT,VOLTAS24NOV1840PE,14-NOV-2024,OPTSTK,PE,1840,0.05,
BFO,1123197,600,VOLTOPT,VOLTAS24NOV1820PE,14-NOV-2024,OPTSTK,PE,1820,0.05,
BFO,1122780,600,VOLTOPT,VOLTAS24NOV1800PE,14-NOV-2024,OPTSTK,PE,1800,0.05,
BFO,1122735,600,VOLTOPT,VOLTAS24NOV1780PE,14-NOV-2024,OPTSTK,PE,1780,0.05,
BFO,1122702,600,VOLTOPT,VOLTAS24NOV1760PE,14-NOV-2024,OPTSTK,PE,1760,0.05,
BFO,1122263,600,VOLTOPT,VOLTAS24NOV1740PE,14-NOV-2024,OPTSTK,PE,1740,0.05,
BFO,1120090,600,VOLTOPT,VOLTAS24NOV1720PE,14-NOV-2024,OPTSTK,PE,1720,0.05,
BFO,1120062,600,VOLTOPT,VOLTAS24NOV1700PE,14-NOV-2024,OPTSTK,PE,1700,0.05,
BFO,1119991,600,VOLTOPT,VOLTAS24NOV1680PE,14-NOV-2024,OPTSTK,PE,1680,0.05,
BFO,1119961,600,VOLTOPT,VOLTAS24NOV1660PE,14-NOV-2024,OPTSTK,PE,1660,0.05,
BFO,1119935,600,VOLTOPT,VOLTAS24NOV1640PE,14-NOV-2024,OPTSTK,PE,1640,0.05,
BFO,1119904,600,VOLTOPT,VOLTAS24NOV1620PE,14-NOV-2024,OPTSTK,PE,1620,0.05,
BFO,1119872,600,VOLTOPT,VOLTAS24NOV1600PE,14-NOV-2024,OPTSTK,PE,1600,0.05,
BFO,1117805,600,VOLTOPT,VOLTAS24NOV1580PE,14-NOV-2024,OPTSTK,PE,1580,0.05,
BFO,1113953,600,VOLTOPT,VOLTAS24NOV1560PE,14-NOV-2024,OPTSTK,PE,1560,0.05,
BFO,1117343,600,VOLTOPT,VOLTAS24NOV1540PE,14-NOV-2024,OPTSTK,PE,1540,0.05,
BFO,1113258,600,VOLTOPT,VOLTAS24NOV1520PE,14-NOV-2024,OPTSTK,PE,1520,0.05,
BFO,1116885,600,VOLTOPT,VOLTAS24NOV1500PE,14-NOV-2024,OPTSTK,PE,1500,0.05,
BFO,1111738,600,VOLTOPT,VOLTAS24NOV1480PE,14-NOV-2024,OPTSTK,PE,1480,0.05,
BFO,1115842,600,VOLTOPT,VOLTAS24NOV1460PE,14-NOV-2024,OPTSTK,PE,1460,0.05,
BFO,1111235,600,VOLTOPT,VOLTAS24NOV1440PE,14-NOV-2024,OPTSTK,PE,1440,0.05,
BFO,1115364,600,VOLTOPT,VOLTAS24NOV1420PE,14-NOV-2024,OPTSTK,PE,1420,0.05,
BFO,1110721,600,VOLTOPT,VOLTAS24NOV1400PE,14-NOV-2024,OPTSTK,PE,1400,0.05,
BFO,1117353,600,VOLTOPT,VOLTAS24NOV1380PE,14-NOV-2024,OPTSTK,PE,1380,0.05,
BFO,1113275,600,VOLTOPT,VOLTAS24NOV1360PE,14-NOV-2024,OPTSTK,PE,1360,0.05,
BFO,1116895,600,VOLTOPT,VOLTAS24NOV1340PE,14-NOV-2024,OPTSTK,PE,1340,0.05,
BFO,1112560,600,VOLTOPT,VOLTAS24NOV1320PE,14-NOV-2024,OPTSTK,PE,1320,0.05,
BFO,1116455,600,VOLTOPT,VOLTAS24NOV1300PE,14-NOV-2024,OPTSTK,PE,1300,0.05,
BFO,1139367,600,VOLTOPT,VOLTAS24NOV2080CE,14-NOV-2024,OPTSTK,CE,2080,0.05,
BFO,1136185,600,VOLTOPT,VOLTAS24NOV2060CE,14-NOV-2024,OPTSTK,CE,2060,0.05,
BFO,1136133,600,VOLTOPT,VOLTAS24NOV2040CE,14-NOV-2024,OPTSTK,CE,2040,0.05,
BFO,1136093,600,VOLTOPT,VOLTAS24NOV2020CE,14-NOV-2024,OPTSTK,CE,2020,0.05,
BFO,1130426,600,VOLTOPT,VOLTAS24NOV2000CE,14-NOV-2024,OPTSTK,CE,2000,0.05,
BFO,1133810,600,VOLTOPT,VOLTAS24NOV1980CE,14-NOV-2024,OPTSTK,CE,1980,0.05,
BFO,1127529,600,VOLTOPT,VOLTAS24NOV1960CE,14-NOV-2024,OPTSTK,CE,1960,0.05,
BFO,1125849,600,VOLTOPT,VOLTAS24NOV1940CE,14-NOV-2024,OPTSTK,CE,1940,0.05,
BFO,1125415,600,VOLTOPT,VOLTAS24NOV1920CE,14-NOV-2024,OPTSTK,CE,1920,0.05,
BFO,1125402,600,VOLTOPT,VOLTAS24NOV1900CE,14-NOV-2024,OPTSTK,CE,1900,0.05,
BFO,1125204,600,VOLTOPT,VOLTAS24NOV1880CE,14-NOV-2024,OPTSTK,CE,1880,0.05,
BFO,1124588,600,VOLTOPT,VOLTAS24NOV1860CE,14-NOV-2024,OPTSTK,CE,1860,0.05,
BFO,1123945,600,VOLTOPT,VOLTAS24NOV1840CE,14-NOV-2024,OPTSTK,CE,1840,0.05,
BFO,1123050,600,VOLTOPT,VOLTAS24NOV1820CE,14-NOV-2024,OPTSTK,CE,1820,0.05,
BFO,1122616,600,VOLTOPT,VOLTAS24NOV1800CE,14-NOV-2024,OPTSTK,CE,1800,0.05,
BFO,1122581,600,VOLTOPT,VOLTAS24NOV1780CE,14-NOV-2024,OPTSTK,CE,1780,0.05,
BFO,1122556,600,VOLTOPT,VOLTAS24NOV1760CE,14-NOV-2024,OPTSTK,CE,1760,0.05,
BFO,1122059,600,VOLTOPT,VOLTAS24NOV1740CE,14-NOV-2024,OPTSTK,CE,1740,0.05,
BFO,1119842,600,VOLTOPT,VOLTAS24NOV1720CE,14-NOV-2024,OPTSTK,CE,1720,0.05,
BFO,1120369,600,VOLTOPT,VOLTAS24NOV1700CE,14-NOV-2024,OPTSTK,CE,1700,0.05,
BFO,1120299,600,VOLTOPT,VOLTAS24NOV1680CE,14-NOV-2024,OPTSTK,CE,1680,0.05,
BFO,1120269,600,VOLTOPT,VOLTAS24NOV1660CE,14-NOV-2024,OPTSTK,CE,1660,0.05,
BFO,1120251,600,VOLTOPT,VOLTAS24NOV1640CE,14-NOV-2024,OPTSTK,CE,1640,0.05,
BFO,1120221,600,VOLTOPT,VOLTAS24NOV1620CE,14-NOV-2024,OPTSTK,CE,1620,0.05,
BFO,1119878,600,VOLTOPT,VOLTAS24NOV1600CE,14-NOV-2024,OPTSTK,CE,1600,0.05,
BFO,1116215,600,VOLTOPT,VOLTAS24NOV1580CE,14-NOV-2024,OPTSTK,CE,1580,0.05,
BFO,1111685,600,VOLTOPT,VOLTAS24NOV1560CE,14-NOV-2024,OPTSTK,CE,1560,0.05,
BFO,1115781,600,VOLTOPT,VOLTAS24NOV1540CE,14-NOV-2024,OPTSTK,CE,1540,0.05,
BFO,1111173,600,VOLTOPT,VOLTAS24NOV1520CE,14-NOV-2024,OPTSTK,CE,1520,0.05,
BFO,1115305,600,VOLTOPT,VOLTAS24NOV1500CE,14-NOV-2024,OPTSTK,CE,1500,0.05,
BFO,1117913,600,VOLTOPT,VOLTAS24NOV1480CE,14-NOV-2024,OPTSTK,CE,1480,0.05,
BFO,1114110,600,VOLTOPT,VOLTAS24NOV1460CE,14-NOV-2024,OPTSTK,CE,1460,0.05,
BFO,1117453,600,VOLTOPT,VOLTAS24NOV1440CE,14-NOV-2024,OPTSTK,CE,1440,0.05,
BFO,1113417,600,VOLTOPT,VOLTAS24NOV1420CE,14-NOV-2024,OPTSTK,CE,1420,0.05,
BFO,1116991,600,VOLTOPT,VOLTAS24NOV1400CE,14-NOV-2024,OPTSTK,CE,1400,0.05,
BFO,1115790,600,VOLTOPT,VOLTAS24NOV1380CE,14-NOV-2024,OPTSTK,CE,1380,0.05,
BFO,1111184,600,VOLTOPT,VOLTAS24NOV1360CE,14-NOV-2024,OPTSTK,CE,1360,0.05,
BFO,1115322,600,VOLTOPT,VOLTAS24NOV1340CE,14-NOV-2024,OPTSTK,CE,1340,0.05,
BFO,1118539,600,VOLTOPT,VOLTAS24NOV1320CE,14-NOV-2024,OPTSTK,CE,1320,0.05,
BFO,1114828,600,VOLTOPT,VOLTAS24NOV1300CE,14-NOV-2024,OPTSTK,CE,1300,0.05,
BFO,1114537,600,VOLTFUT,VOLTAS24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,880295,600,VOLTFUT,VOLTAS24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,1134229,600,VOLTFUT,VOLTAS24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
BFO,1139366,600,VOLTOPT,VOLTAS24DEC2080PE,12-DEC-2024,OPTSTK,PE,2080,0.05,
BFO,1136182,600,VOLTOPT,VOLTAS24DEC2060PE,12-DEC-2024,OPTSTK,PE,2060,0.05,
BFO,1136132,600,VOLTOPT,VOLTAS24DEC2040PE,12-DEC-2024,OPTSTK,PE,2040,0.05,
BFO,1136091,600,VOLTOPT,VOLTAS24DEC2020PE,12-DEC-2024,OPTSTK,PE,2020,0.05,
BFO,1134023,600,VOLTOPT,VOLTAS24DEC2000PE,12-DEC-2024,OPTSTK,PE,2000,0.05,
BFO,1131193,600,VOLTOPT,VOLTAS24DEC1980PE,12-DEC-2024,OPTSTK,PE,1980,0.05,
BFO,1134109,600,VOLTOPT,VOLTAS24DEC1960PE,12-DEC-2024,OPTSTK,PE,1960,0.05,
BFO,1130783,600,VOLTOPT,VOLTAS24DEC1940PE,12-DEC-2024,OPTSTK,PE,1940,0.05,
BFO,1133684,600,VOLTOPT,VOLTAS24DEC1920PE,12-DEC-2024,OPTSTK,PE,1920,0.05,
BFO,1130386,600,VOLTOPT,VOLTAS24DEC1900PE,12-DEC-2024,OPTSTK,PE,1900,0.05,
BFO,1132693,600,VOLTOPT,VOLTAS24DEC1880PE,12-DEC-2024,OPTSTK,PE,1880,0.05,
BFO,1129389,600,VOLTOPT,VOLTAS24DEC1860PE,12-DEC-2024,OPTSTK,PE,1860,0.05,
BFO,1132276,600,VOLTOPT,VOLTAS24DEC1840PE,12-DEC-2024,OPTSTK,PE,1840,0.05,
BFO,1128952,600,VOLTOPT,VOLTAS24DEC1820PE,12-DEC-2024,OPTSTK,PE,1820,0.05,
BFO,1131891,600,VOLTOPT,VOLTAS24DEC1800PE,12-DEC-2024,OPTSTK,PE,1800,0.05,
BFO,1130800,600,VOLTOPT,VOLTAS24DEC1780PE,12-DEC-2024,OPTSTK,PE,1780,0.05,
BFO,1133703,600,VOLTOPT,VOLTAS24DEC1760PE,12-DEC-2024,OPTSTK,PE,1760,0.05,
BFO,1130401,600,VOLTOPT,VOLTAS24DEC1740PE,12-DEC-2024,OPTSTK,PE,1740,0.05,
BFO,1133306,600,VOLTOPT,VOLTAS24DEC1720PE,12-DEC-2024,OPTSTK,PE,1720,0.05,
BFO,1139054,600,VOLTOPT,VOLTAS24DEC2080CE,12-DEC-2024,OPTSTK,CE,2080,0.05,
BFO,1135852,600,VOLTOPT,VOLTAS24DEC2060CE,12-DEC-2024,OPTSTK,CE,2060,0.05,
BFO,1136583,600,VOLTOPT,VOLTAS24DEC2040CE,12-DEC-2024,OPTSTK,CE,2040,0.05,
BFO,1136545,600,VOLTOPT,VOLTAS24DEC2020CE,12-DEC-2024,OPTSTK,CE,2020,0.05,
BFO,1132572,600,VOLTOPT,VOLTAS24DEC2000CE,12-DEC-2024,OPTSTK,CE,2000,0.05,
BFO,1129768,600,VOLTOPT,VOLTAS24DEC1980CE,12-DEC-2024,OPTSTK,CE,1980,0.05,
BFO,1132640,600,VOLTOPT,VOLTAS24DEC1960CE,12-DEC-2024,OPTSTK,CE,1960,0.05,
BFO,1129322,600,VOLTOPT,VOLTAS24DEC1940CE,12-DEC-2024,OPTSTK,CE,1940,0.05,
BFO,1132233,600,VOLTOPT,VOLTAS24DEC1920CE,12-DEC-2024,OPTSTK,CE,1920,0.05,
BFO,1128896,600,VOLTOPT,VOLTAS24DEC1900CE,12-DEC-2024,OPTSTK,CE,1900,0.05,
BFO,1131298,600,VOLTOPT,VOLTAS24DEC1880CE,12-DEC-2024,OPTSTK,CE,1880,0.05,
BFO,1134225,600,VOLTOPT,VOLTAS24DEC1860CE,12-DEC-2024,OPTSTK,CE,1860,0.05,
BFO,1130902,600,VOLTOPT,VOLTAS24DEC1840CE,12-DEC-2024,OPTSTK,CE,1840,0.05,
BFO,1133803,600,VOLTOPT,VOLTAS24DEC1820CE,12-DEC-2024,OPTSTK,CE,1820,0.05,
BFO,1130505,600,VOLTOPT,VOLTAS24DEC1800CE,12-DEC-2024,OPTSTK,CE,1800,0.05,
BFO,1129339,600,VOLTOPT,VOLTAS24DEC1780CE,12-DEC-2024,OPTSTK,CE,1780,0.05,
BFO,1132243,600,VOLTOPT,VOLTAS24DEC1760CE,12-DEC-2024,OPTSTK,CE,1760,0.05,
BFO,1128907,600,VOLTOPT,VOLTAS24DEC1740CE,12-DEC-2024,OPTSTK,CE,1740,0.05,
BFO,1131856,600,VOLTOPT,VOLTAS24DEC1720CE,12-DEC-2024,OPTSTK,CE,1720,0.05,
BFO,1145317,2300,VEDLOPT,VEDL24OCT570PE,10-OCT-2024,OPTSTK,PE,570,0.05,
BFO,2273193,2300,VEDLOPT,VEDL24OCT560PE,10-OCT-2024,OPTSTK,PE,560,0.05,
BFO,1143160,2300,VEDLOPT,VEDL24OCT550PE,10-OCT-2024,OPTSTK,PE,550,0.05,
BFO,2046137,2300,VEDLOPT,VEDL24OCT540PE,10-OCT-2024,OPTSTK,PE,540,0.05,
BFO,1142799,2300,VEDLOPT,VEDL24OCT530PE,10-OCT-2024,OPTSTK,PE,530,0.05,
BFO,2047048,2300,VEDLOPT,VEDL24OCT520PE,10-OCT-2024,OPTSTK,PE,520,0.05,
BFO,886082,2300,VEDLOPT,VEDL24OCT510PE,10-OCT-2024,OPTSTK,PE,510,0.05,
BFO,869800,2300,VEDLOPT,VEDL24OCT500PE,10-OCT-2024,OPTSTK,PE,500,0.05,
BFO,878890,2300,VEDLOPT,VEDL24OCT490PE,10-OCT-2024,OPTSTK,PE,490,0.05,
BFO,869482,2300,VEDLOPT,VEDL24OCT480PE,10-OCT-2024,OPTSTK,PE,480,0.05,
BFO,877972,2300,VEDLOPT,VEDL24OCT470PE,10-OCT-2024,OPTSTK,PE,470,0.05,
BFO,882722,2300,VEDLOPT,VEDL24OCT460PE,10-OCT-2024,OPTSTK,PE,460,0.05,
BFO,876426,2300,VEDLOPT,VEDL24OCT450PE,10-OCT-2024,OPTSTK,PE,450,0.05,
BFO,882121,2300,VEDLOPT,VEDL24OCT440PE,10-OCT-2024,OPTSTK,PE,440,0.05,
BFO,874321,2300,VEDLOPT,VEDL24OCT430PE,10-OCT-2024,OPTSTK,PE,430,0.05,
BFO,881615,2300,VEDLOPT,VEDL24OCT420PE,10-OCT-2024,OPTSTK,PE,420,0.05,
BFO,872089,2300,VEDLOPT,VEDL24OCT410PE,10-OCT-2024,OPTSTK,PE,410,0.05,
BFO,880933,2300,VEDLOPT,VEDL24OCT400PE,10-OCT-2024,OPTSTK,PE,400,0.05,
BFO,870913,2300,VEDLOPT,VEDL24OCT390PE,10-OCT-2024,OPTSTK,PE,390,0.05,
BFO,880317,2300,VEDLOPT,VEDL24OCT380PE,10-OCT-2024,OPTSTK,PE,380,0.05,
BFO,878969,2300,VEDLOPT,VEDL24OCT370PE,10-OCT-2024,OPTSTK,PE,370,0.05,
BFO,869534,2300,VEDLOPT,VEDL24OCT360PE,10-OCT-2024,OPTSTK,PE,360,0.05,
BFO,1100682,2300,VEDLOPT,VEDL24OCT350PE,10-OCT-2024,OPTSTK,PE,350,0.05,
BFO,1102515,2300,VEDLOPT,VEDL24OCT340PE,10-OCT-2024,OPTSTK,PE,340,0.05,
BFO,1109009,2300,VEDLOPT,VEDL24OCT330PE,10-OCT-2024,OPTSTK,PE,330,0.05,
BFO,1109602,2300,VEDLOPT,VEDL24OCT320PE,10-OCT-2024,OPTSTK,PE,320,0.05,
BFO,1145908,2300,VEDLOPT,VEDL24OCT570CE,10-OCT-2024,OPTSTK,CE,570,0.05,
BFO,2273205,2300,VEDLOPT,VEDL24OCT560CE,10-OCT-2024,OPTSTK,CE,560,0.05,
BFO,1143237,2300,VEDLOPT,VEDL24OCT550CE,10-OCT-2024,OPTSTK,CE,550,0.05,
BFO,2046147,2300,VEDLOPT,VEDL24OCT540CE,10-OCT-2024,OPTSTK,CE,540,0.05,
BFO,1142862,2300,VEDLOPT,VEDL24OCT530CE,10-OCT-2024,OPTSTK,CE,530,0.05,
BFO,2047064,2300,VEDLOPT,VEDL24OCT520CE,10-OCT-2024,OPTSTK,CE,520,0.05,
BFO,886292,2300,VEDLOPT,VEDL24OCT510CE,10-OCT-2024,OPTSTK,CE,510,0.05,
BFO,871577,2300,VEDLOPT,VEDL24OCT500CE,10-OCT-2024,OPTSTK,CE,500,0.05,
BFO,880839,2300,VEDLOPT,VEDL24OCT490CE,10-OCT-2024,OPTSTK,CE,490,0.05,
BFO,870868,2300,VEDLOPT,VEDL24OCT480CE,10-OCT-2024,OPTSTK,CE,480,0.05,
BFO,869803,2300,VEDLOPT,VEDL24OCT470CE,10-OCT-2024,OPTSTK,CE,470,0.05,
BFO,878898,2300,VEDLOPT,VEDL24OCT460CE,10-OCT-2024,OPTSTK,CE,460,0.05,
BFO,869485,2300,VEDLOPT,VEDL24OCT450CE,10-OCT-2024,OPTSTK,CE,450,0.05,
BFO,878276,2300,VEDLOPT,VEDL24OCT440CE,10-OCT-2024,OPTSTK,CE,440,0.05,
BFO,883457,2300,VEDLOPT,VEDL24OCT430CE,10-OCT-2024,OPTSTK,CE,430,0.05,
BFO,878002,2300,VEDLOPT,VEDL24OCT420CE,10-OCT-2024,OPTSTK,CE,420,0.05,
BFO,882772,2300,VEDLOPT,VEDL24OCT410CE,10-OCT-2024,OPTSTK,CE,410,0.05,
BFO,876719,2300,VEDLOPT,VEDL24OCT400CE,10-OCT-2024,OPTSTK,CE,400,0.05,
BFO,882185,2300,VEDLOPT,VEDL24OCT390CE,10-OCT-2024,OPTSTK,CE,390,0.05,
BFO,874516,2300,VEDLOPT,VEDL24OCT380CE,10-OCT-2024,OPTSTK,CE,380,0.05,
BFO,880946,2300,VEDLOPT,VEDL24OCT370CE,10-OCT-2024,OPTSTK,CE,370,0.05,
BFO,870917,2300,VEDLOPT,VEDL24OCT360CE,10-OCT-2024,OPTSTK,CE,360,0.05,
BFO,1101097,2300,VEDLOPT,VEDL24OCT350CE,10-OCT-2024,OPTSTK,CE,350,0.05,
BFO,1102666,2300,VEDLOPT,VEDL24OCT340CE,10-OCT-2024,OPTSTK,CE,340,0.05,
BFO,1109268,2300,VEDLOPT,VEDL24OCT330CE,10-OCT-2024,OPTSTK,CE,330,0.05,
BFO,1108635,2300,VEDLOPT,VEDL24OCT320CE,10-OCT-2024,OPTSTK,CE,320,0.05,
BFO,1144254,2300,VEDLOPT,VEDL24NOV570PE,14-NOV-2024,OPTSTK,PE,570,0.05,
BFO,1145707,2300,VEDLOPT,VEDL24NOV560PE,14-NOV-2024,OPTSTK,PE,560,0.05,
BFO,1143201,2300,VEDLOPT,VEDL24NOV550PE,14-NOV-2024,OPTSTK,PE,550,0.05,
BFO,1142684,2300,VEDLOPT,VEDL24NOV540PE,14-NOV-2024,OPTSTK,PE,540,0.05,
BFO,1142827,2300,VEDLOPT,VEDL24NOV530PE,14-NOV-2024,OPTSTK,PE,530,0.05,
BFO,1125418,2300,VEDLOPT,VEDL24NOV520PE,14-NOV-2024,OPTSTK,PE,520,0.05,
BFO,1123155,2300,VEDLOPT,VEDL24NOV510PE,14-NOV-2024,OPTSTK,PE,510,0.05,
BFO,1122580,2300,VEDLOPT,VEDL24NOV500PE,14-NOV-2024,OPTSTK,PE,500,0.05,
BFO,1122325,2300,VEDLOPT,VEDL24NOV490PE,14-NOV-2024,OPTSTK,PE,490,0.05,
BFO,1119267,2300,VEDLOPT,VEDL24NOV480PE,14-NOV-2024,OPTSTK,PE,480,0.05,
BFO,1118055,2300,VEDLOPT,VEDL24NOV470PE,14-NOV-2024,OPTSTK,PE,470,0.05,
BFO,1111949,2300,VEDLOPT,VEDL24NOV460PE,14-NOV-2024,OPTSTK,PE,460,0.05,
BFO,1114308,2300,VEDLOPT,VEDL24NOV450PE,14-NOV-2024,OPTSTK,PE,450,0.05,
BFO,1116014,2300,VEDLOPT,VEDL24NOV440PE,14-NOV-2024,OPTSTK,PE,440,0.05,
BFO,1117626,2300,VEDLOPT,VEDL24NOV430PE,14-NOV-2024,OPTSTK,PE,430,0.05,
BFO,1111452,2300,VEDLOPT,VEDL24NOV420PE,14-NOV-2024,OPTSTK,PE,420,0.05,
BFO,1113657,2300,VEDLOPT,VEDL24NOV410PE,14-NOV-2024,OPTSTK,PE,410,0.05,
BFO,1115573,2300,VEDLOPT,VEDL24NOV400PE,14-NOV-2024,OPTSTK,PE,400,0.05,
BFO,1117151,2300,VEDLOPT,VEDL24NOV390PE,14-NOV-2024,OPTSTK,PE,390,0.05,
BFO,1110932,2300,VEDLOPT,VEDL24NOV380PE,14-NOV-2024,OPTSTK,PE,380,0.05,
BFO,1112072,2300,VEDLOPT,VEDL24NOV370PE,14-NOV-2024,OPTSTK,PE,370,0.05,
BFO,1114404,2300,VEDLOPT,VEDL24NOV360PE,14-NOV-2024,OPTSTK,PE,360,0.05,
BFO,1116098,2300,VEDLOPT,VEDL24NOV350PE,14-NOV-2024,OPTSTK,PE,350,0.05,
BFO,1117717,2300,VEDLOPT,VEDL24NOV340PE,14-NOV-2024,OPTSTK,PE,340,0.05,
BFO,1111545,2300,VEDLOPT,VEDL24NOV330PE,14-NOV-2024,OPTSTK,PE,330,0.05,
BFO,1143367,2300,VEDLOPT,VEDL24NOV570CE,14-NOV-2024,OPTSTK,CE,570,0.05,
BFO,1144580,2300,VEDLOPT,VEDL24NOV560CE,14-NOV-2024,OPTSTK,CE,560,0.05,
BFO,1143276,2300,VEDLOPT,VEDL24NOV550CE,14-NOV-2024,OPTSTK,CE,550,0.05,
BFO,1142753,2300,VEDLOPT,VEDL24NOV540CE,14-NOV-2024,OPTSTK,CE,540,0.05,
BFO,1142895,2300,VEDLOPT,VEDL24NOV530CE,14-NOV-2024,OPTSTK,CE,530,0.05,
BFO,1125483,2300,VEDLOPT,VEDL24NOV520CE,14-NOV-2024,OPTSTK,CE,520,0.05,
BFO,1123252,2300,VEDLOPT,VEDL24NOV510CE,14-NOV-2024,OPTSTK,CE,510,0.05,
BFO,1122644,2300,VEDLOPT,VEDL24NOV500CE,14-NOV-2024,OPTSTK,CE,500,0.05,
BFO,1122417,2300,VEDLOPT,VEDL24NOV490CE,14-NOV-2024,OPTSTK,CE,490,0.05,
BFO,1119396,2300,VEDLOPT,VEDL24NOV480CE,14-NOV-2024,OPTSTK,CE,480,0.05,
BFO,1117891,2300,VEDLOPT,VEDL24NOV470CE,14-NOV-2024,OPTSTK,CE,470,0.05,
BFO,1111743,2300,VEDLOPT,VEDL24NOV460CE,14-NOV-2024,OPTSTK,CE,460,0.05,
BFO,1114086,2300,VEDLOPT,VEDL24NOV450CE,14-NOV-2024,OPTSTK,CE,450,0.05,
BFO,1115850,2300,VEDLOPT,VEDL24NOV440CE,14-NOV-2024,OPTSTK,CE,440,0.05,
BFO,1117430,2300,VEDLOPT,VEDL24NOV430CE,14-NOV-2024,OPTSTK,CE,430,0.05,
BFO,1111248,2300,VEDLOPT,VEDL24NOV420CE,14-NOV-2024,OPTSTK,CE,420,0.05,
BFO,1113383,2300,VEDLOPT,VEDL24NOV410CE,14-NOV-2024,OPTSTK,CE,410,0.05,
BFO,1118440,2300,VEDLOPT,VEDL24NOV400CE,14-NOV-2024,OPTSTK,CE,400,0.05,
BFO,1112467,2300,VEDLOPT,VEDL24NOV390CE,14-NOV-2024,OPTSTK,CE,390,0.05,
BFO,1114726,2300,VEDLOPT,VEDL24NOV380CE,14-NOV-2024,OPTSTK,CE,380,0.05,
BFO,1115771,2300,VEDLOPT,VEDL24NOV370CE,14-NOV-2024,OPTSTK,CE,370,0.05,
BFO,1117361,2300,VEDLOPT,VEDL24NOV360CE,14-NOV-2024,OPTSTK,CE,360,0.05,
BFO,1111166,2300,VEDLOPT,VEDL24NOV350CE,14-NOV-2024,OPTSTK,CE,350,0.05,
BFO,1113284,2300,VEDLOPT,VEDL24NOV340CE,14-NOV-2024,OPTSTK,CE,340,0.05,
BFO,1115293,2300,VEDLOPT,VEDL24NOV330CE,14-NOV-2024,OPTSTK,CE,330,0.05,
BFO,1112178,2300,VEDLFUT,VEDL24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,872659,2300,VEDLFUT,VEDL24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,1132681,2300,VEDLFUT,VEDL24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
BFO,1144708,2300,VEDLOPT,VEDL24DEC570PE,12-DEC-2024,OPTSTK,PE,570,0.05,
BFO,1143337,2300,VEDLOPT,VEDL24DEC560PE,12-DEC-2024,OPTSTK,PE,560,0.05,
BFO,1143094,2300,VEDLOPT,VEDL24DEC550PE,12-DEC-2024,OPTSTK,PE,550,0.05,
BFO,1142904,2300,VEDLOPT,VEDL24DEC540PE,12-DEC-2024,OPTSTK,PE,540,0.05,
BFO,1142749,2300,VEDLOPT,VEDL24DEC530PE,12-DEC-2024,OPTSTK,PE,530,0.05,
BFO,1136512,2300,VEDLOPT,VEDL24DEC520PE,12-DEC-2024,OPTSTK,PE,520,0.05,
BFO,1131096,2300,VEDLOPT,VEDL24DEC510PE,12-DEC-2024,OPTSTK,PE,510,0.05,
BFO,1132532,2300,VEDLOPT,VEDL24DEC500PE,12-DEC-2024,OPTSTK,PE,500,0.05,
BFO,1133439,2300,VEDLOPT,VEDL24DEC490PE,12-DEC-2024,OPTSTK,PE,490,0.05,
